url,permalink,title,seller,seller_url,price_usd,is_free,discloses_sales,sales_count,ratings_count,ratings_avg,sales_per_rating,seller_products,seller_ratings_total,top_category
https://sixtined.gumroad.com/l/2Dturnkiki,rojvnw,"How to animate a 2D turnaround (Gobelins exercise, NO AI, NO 3D)",Sixtine Dano,https://sixtined.gumroad.com,19.99,False,False,,7,5.0,,,,films
https://skerek.gumroad.com/l/ULTRAFIT,opwkh,"ULTRA outfit MULTIBASE (Rexouium 1.7, Dante, Hyenid, Pubbchi, Nawulf, Archer, Canis Woof, Swaggon, Shia Bunnia, ...) (inspired by Furality Ultra)",SKEREK,https://skerek.gumroad.com,15.00,False,False,,0,0.0,,,,3d/3d-assets/clothing
https://sketchscottie.gumroad.com/l/urbansketching,vhardk,Urban Sketching For Beginners Course,Sketching Scottie,https://sketchscottie.gumroad.com,47.00,False,False,,7,5.0,,,,drawing-and-painting
https://skip4d.gumroad.com/l/clothesdlc,zfdczx,Chibi Clothes & Accessories DLC [VRChat] ,skip4D,https://skip4d.gumroad.com,30.00,False,False,,44,4.9,,13,929,3d/3d-assets/accessories
https://skulli.gumroad.com/l/angelheadv2,yblzx,//✩ Angel Head v2 - VRChat,Skulli,https://skulli.gumroad.com,0.00,True,False,,24,5.0,,169,2964,3d/3d-assets/avatar-components/heads
https://skulli.gumroad.com/l/blindhorns,pjxbk,[Nitro] Blind Horns - VRChat,Skulli,https://skulli.gumroad.com,5.00,False,False,,3,5.0,,169,2985,3d/3d-assets/avatar-components/horns
https://skulli.gumroad.com/l/cqtkgq,cqtkgq,Leopard Set [Commercial License] - VRChat,Skulli,https://skulli.gumroad.com,6.00,False,False,,10,5.0,,169,2978,3d/3d-assets/avatar-components/ears
https://skulli.gumroad.com/l/decwz,decwz,[Free] Puppy Set,Skulli,https://skulli.gumroad.com,0.00,True,False,,38,5.0,,169,2950,3d/3d-assets/avatar-components/ears
https://skulli.gumroad.com/l/eqjip,eqjip,[Free] Bodysuit - VRChat,Skulli,https://skulli.gumroad.com,0.00,True,False,,24,5.0,,169,2964,3d/3d-assets/clothing/bodysuits
https://skulli.gumroad.com/l/jjnlk,jjnlk,Piercings for Umeko Head - VRChat,Skulli,https://skulli.gumroad.com,3.00,False,False,,4,5.0,,169,2984,3d/3d-assets/accessories/jewelry
https://skulli.gumroad.com/l/lovecowset,xhdmjs,Love Cow Set [Commercial License] - VRChat,Skulli,https://skulli.gumroad.com,6.00,False,False,,4,5.0,,169,2984,3d/3d-assets/avatar-components/ears
https://skulli.gumroad.com/l/neoears,teiqd,Ears for Deira Neo - VRChat,Skulli,https://skulli.gumroad.com,4.00,False,False,,4,4.5,,169,2984,3d/3d-assets/avatar-components/ears
https://skulli.gumroad.com/l/spacehorns,grxni,Elegant Space Horns - VRChat,Skulli,https://skulli.gumroad.com,4.00,False,False,,4,5.0,,169,2984,3d/3d-assets/avatar-components/horns
https://skulli.gumroad.com/l/tattoochoker,hzdswr,[Free] Tattoo Choker - VRChat,Skulli,https://skulli.gumroad.com,0.00,True,False,,26,5.0,,169,2962,3d/3d-assets/accessories/chokers
https://skulli.gumroad.com/l/ultimatestarpiercings,vkkjao,Ultimate Star Piercings - VRChat,Skulli,https://skulli.gumroad.com,6.00,False,False,,7,5.0,,169,2981,3d/3d-assets/accessories/jewelry
https://skulli.gumroad.com/l/weirdalienset,wnufy,Weird Alien Set [Commercial License] - VRChat,Skulli,https://skulli.gumroad.com,0.00,True,False,,32,5.0,,169,2956,3d/3d-assets/avatar-components/ears
https://skulli.gumroad.com/l/xumbji,xumbji,Puppy Set for Deira Neo - VRChat,Skulli,https://skulli.gumroad.com,4.00,False,False,,2,5.0,,169,2986,3d/3d-assets/avatar-components/ears
https://skywolfcreations.gumroad.com/l/ArcedTail,pxgjf,Arced Fluffy Tail- VRChat Accessory,SkyWolf Creations,https://skywolfcreations.gumroad.com,10.00,False,False,,0,0.0,,8,11,3d/3d-assets/avatar-components/tails
https://skywolfcreations.gumroad.com/l/LongScarf,oxzky,Long Scarf- VRChat Accessory,SkyWolf Creations,https://skywolfcreations.gumroad.com,7.00,False,False,,2,5.0,,,,3d/3d-assets/accessories
https://skywolfcreations.gumroad.com/l/rings,fgflp,Six Ring Set- VRChat Accessory,SkyWolf Creations,https://skywolfcreations.gumroad.com,6.00,False,False,,0,0.0,,8,11,3d/3d-assets/accessories/jewelry
https://slayver.gumroad.com/l/scifi_gloves,sotlb,Sci-Fi Gloves,Slayver,https://slayver.gumroad.com,15.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/gloves
https://sleepmoneymaker.gumroad.com/l/Copilot,oizlr,AI-Driven Options Trading (users' avg results: 2025 - 46.61%; 2026 YTD - 23.57%%),Sleep Money Maker,https://sleepmoneymaker.gumroad.com,0.00,True,False,,24,5.0,,,,business-and-money
https://slideshowcase.gumroad.com/l/ResearchNewsletter,dovzs,SlideShowcase: Research Newsletter,Slide Showcase,https://slideshowcase.gumroad.com,0.00,True,True,227,15,4.6,15.13,,,design
https://slipknot3d.gumroad.com/l/PlanbSpringSummeroutfit,gzexa,Planb Spring Summer Outfit for G8F G8.1F and Genesis 9,Slipknot3D,https://slipknot3d.gumroad.com,7.99,False,False,,1,5.0,,,,3d/3d-assets/clothing/dresses
https://slipknot3d.gumroad.com/l/Wrinkleddressoutfit,uwxxv,Wrinkled Dress for G8F/G8.1F,Slipknot3D,https://slipknot3d.gumroad.com,7.99,False,False,,1,5.0,,,,3d/3d-assets/clothing/dresses
https://sloxau.gumroad.com/l/ubowb,ubowb,Cyber Coat for Rexouium,Avalox,https://sloxau.gumroad.com,14.99,False,False,,4,3.8,,,,3d/3d-assets/clothing/jackets
https://smithtruckstyling.gumroad.com/l/KassbohrerSLA-SCSRework,hzedcn,[ETS2] Kassbohrer SLA - Ownable Trailer,Smith Truckstyling,https://smithtruckstyling.gumroad.com,12.00,False,False,,18,5.0,,3,23,gaming
https://smouse.gumroad.com/l/smcarpaint,cdZHK,SM Car Paint Designer Plugin - Cinema 4D & Octane 4.0+  | (SMOUSE),SMOUSE,https://smouse.gumroad.com,10.00,False,False,,11,5.0,,9,287,3d/3d-assets/cinema-4d
https://snakeshaky.gumroad.com/l/augur,prbdhy,Augur,ijo audio,https://snakeshaky.gumroad.com,19.00,False,False,,8,5.0,,17,87,music-and-sound-design
https://snepplepaw.gumroad.com/l/DountBEEEANS,ydcsi,Donut Beans for Rexouium,Snepple,https://snepplepaw.gumroad.com,0.00,True,False,,5,4.6,,,,3d/3d-assets/avatar-components/feet
https://snowsounds.gumroad.com/l/qpyhhc,qpyhhc,SNOW SOUNDS - ROLAND SYSTEM-8 SOUND PACK VOL.1 ,Snow Sounds,https://snowsounds.gumroad.com,60.00,False,False,,0,0.0,,,,music-and-sound-design
https://snyderdragdire.gumroad.com/l/ArcherFingerlessGloves,tldoss,Fingerless Gloves for Archer Canine,Snyder Dragdire,https://snyderdragdire.gumroad.com,2.00,False,True,160,11,4.5,14.55,16,52,3d/3d-assets/accessories/gloves
https://snyderdragdire.gumroad.com/l/HyenidDress,slzvw,Snyder's Hyenid Dress + Heels,Snyder Dragdire,https://snyderdragdire.gumroad.com,20.00,False,True,77,11,4.8,7.00,16,52,3d/3d-assets/clothing/dresses
https://snyderdragdire.gumroad.com/l/bunnysuit,qmkxzr,Bunny Bodysuit,Snyder Dragdire,https://snyderdragdire.gumroad.com,15.00,False,True,36,1,5.0,36.00,16,62,3d/3d-assets/clothing/bodysuits
https://soberfitness.gumroad.com/l/theultimateworkoutsplit,gdqjt,The Ultimate Workout Split (Including 2.0),Sober Fitness,https://soberfitness.gumroad.com,50.00,False,True,2707,83,4.9,32.61,12,330,fitness-and-health/exercise-and-workout
https://sohvi.gumroad.com/l/blackcatears,xmlgp,Black Cat Ears,Sohvi,https://sohvi.gumroad.com,6.00,False,False,,0,0.0,,92,769,3d/3d-assets/avatar-components/ears
https://sohvi.gumroad.com/l/spiralhorns,hrqlh,Spiral Horns (Free on server),Sohvi,https://sohvi.gumroad.com,4.00,False,False,,1,5.0,,91,768,3d/3d-assets/avatar-components/horns
https://solidcomix.gumroad.com/l/TMoB_MAIN,ripqi,The Monster of Blackenstyne (not to be confused with Blackenstein) - main cover,David F. Walker's SOLID COMIX,https://solidcomix.gumroad.com,17.00,False,True,16,0,0.0,,,,comics-and-graphic-novels
https://solidcomix.gumroad.com/l/TMoB_VARIANT,ogcgvd,The Monster of Blackenstyne (not to be confused with Blackenstein) - Sanford Greene variant cover,David F. Walker's SOLID COMIX,https://solidcomix.gumroad.com,17.00,False,True,22,0,0.0,,,,comics-and-graphic-novels
https://solocat.gumroad.com/l/mayubandaid,mcebp,"Bandaid for Mayu, Novabeast and others",Solo,https://solocat.gumroad.com,5.00,False,True,746,12,4.9,62.17,11,57,3d/3d-assets/accessories
https://solocat.gumroad.com/l/mayuglasses,akgreu,"Square Frame Glasses for Mayu, Novabeast",Solo,https://solocat.gumroad.com,5.00,False,True,456,10,5.0,45.60,11,59,3d/3d-assets/accessories
https://sorakaito.gumroad.com/l/FemaleDeadPool,zqsgrm,FemaleDeadPool,sorakaito,https://sorakaito.gumroad.com,5.00,False,False,,0,0.0,,,,3d/3d-assets/clothing/bodysuits
https://soriekim.gumroad.com/l/SFI0726,edjclm,Sketching From Imagination 0726,Sorie Kim,https://soriekim.gumroad.com,250.00,False,False,,0,0.0,,11,93,other
https://sosooo.gumroad.com/l/StarThighHighs,dqmrf," ☆ ""StarThighHighs"" ☆",soso,https://sosooo.gumroad.com,2.00,False,True,4,0,0.0,,6,167,3d/3d-assets/clothing/bottoms
https://space-patrolman.gumroad.com/l/MrSundayMonthly,eWYvW,Subscription to Mr. Sunday Monthly,Space Patrolman,https://space-patrolman.gumroad.com,0.00,True,False,,10,5.0,,,,comics-and-graphic-novels
https://spacejackal.gumroad.com/l/JackalScaler,lagbz,Jackal Scaling System [VRChat],Space Jackal,https://spacejackal.gumroad.com,8.00,False,True,2450,61,4.8,40.16,5,136,3d
https://spasciz.gumroad.com/l/ztxxub,ztxxub,AI Music Creator System — Studio,Spasciz,https://spasciz.gumroad.com,27.00,False,False,,3,2.7,,,,audio
https://spatialclarity.gumroad.com/l/vjvhv,vjvhv,Before You Build - A Spatial Clarity Guide,Spatial Clarity,https://spatialclarity.gumroad.com,97.00,False,False,,0,0.0,,,,design
https://speckinvr.gumroad.com/l/mjbzp,mjbzp,~Fast Horns~,~SpeckInVR~,https://speckinvr.gumroad.com,5.00,False,True,5,1,5.0,5.00,17,71,3d/3d-assets/avatar-components/horns
https://spicypanda.gumroad.com/l/SharkieSet,rxllyx,Sharkie Set - Tail and Ears [Commercial + Personal use],SpicyPanda,https://spicypanda.gumroad.com,5.00,False,False,,3,4.7,,5,16,3d/3d-assets/avatar-components/tails
https://spotidown.gumroad.com/l/premiumkey,hvfvj,SpotiDown Premium License Key,SpotiDown,https://spotidown.gumroad.com,20.00,False,True,9012,79,4.0,114.08,,,3d/3d-assets/3ds-max
https://squishrug.gumroad.com/l/squishcollar,gdnby,Padded Comfy Collar,SquishRug 3D,https://squishrug.gumroad.com,10.00,False,True,10,1,5.0,10.00,,,3d/3d-assets/accessories/chokers
https://stardreams2200.gumroad.com/l/futuremanleatherbomberjacket,ybvfzi,Future Man Leather Bomber Jacket ,Star Dreams 2200,https://stardreams2200.gumroad.com,93.95,False,False,,0,0.0,,,,3d/3d-assets/clothing/jackets
https://stardreams2200.gumroad.com/l/zeusleatherbomberjacket,vebtq,Zeus Leather Bomber Jacket,Star Dreams 2200,https://stardreams2200.gumroad.com,93.95,False,False,,0,0.0,,,,3d/3d-assets/clothing/jackets
https://staspro1.gumroad.com/l/pack1000,sdzza,Over 2000+ Procreate Brushes by Stas | Whole Store Bundle,Stas,https://staspro1.gumroad.com,25.00,False,False,,32,5.0,,232,7666,drawing-and-painting
https://stephsnownp.gumroad.com/l/hxpgoe,hxpgoe,GLP-1 Starter Kit ⭐,"Steph Snow, NP",https://stephsnownp.gumroad.com,44.00,False,False,,0,0.0,,7,18,fitness-and-health
https://stephsnownp.gumroad.com/l/oqbhmy,oqbhmy,GLP-1 After 65 Toolkit,"Steph Snow, NP",https://stephsnownp.gumroad.com,34.00,False,False,,2,4.0,,6,16,fitness-and-health
https://stevenautry.gumroad.com/l/jwstmw,jwstmw,"3x3 - ""Intro to CFOP"" Cheat Sheet",EasiestSolve.com,https://stevenautry.gumroad.com,9.99,False,False,,3,5.0,,6,124,gaming/streaming
https://stonetoss.gumroad.com/l/BJOiRM,BJOiRM,The Pill Mill 💊 ,stonetoss,https://stonetoss.gumroad.com,0.00,True,False,,61,5.0,,,,comics-and-graphic-novels
https://stonkgang.gumroad.com/l/stonkgang,cxzwG,Stonk Gang Member,Stonk Gang,https://stonkgang.gumroad.com,0.00,True,False,,19,4.7,,,,business-and-money
https://storylord.gumroad.com/l/youtube,ealtk,Conviértete en Storyteller de Youtube Nivel: God,Lord Draugr,https://storylord.gumroad.com,299.00,False,True,247,33,5.0,7.48,,,business-and-money
https://streicherkim.gumroad.com/l/cwhin,cwhin,What Should I Paint?: Color Edition,Kim Streicher,https://streicherkim.gumroad.com,10.00,False,True,350,3,5.0,116.67,,,drawing-and-painting
https://stringbing.gumroad.com/l/Introto2DComplete,XBieG,(FULL VERSION) The Complete Introduction to 2D Animation - Full Package,Toniko Pantoja,https://stringbing.gumroad.com,350.00,False,False,,146,4.9,,11,113,education
https://studenalbatroz.gumroad.com/l/FRRja,FRRja,V.I.P Supporters,Studen Albatroz,https://studenalbatroz.gumroad.com,0.00,True,False,,62,4.8,,7,995,gaming
https://studenalbatroz.gumroad.com/l/oiUZL,oiUZL,"World of Warcraft: From 0 to 10,000,000 Gold",Studen Albatroz,https://studenalbatroz.gumroad.com,39.99,False,False,,822,4.7,,7,235,gaming
https://sturmwolf.gumroad.com/l/SideBangs,hadkse,Side Bangs,SturmWolf,https://sturmwolf.gumroad.com,8.00,False,True,146,4,5.0,36.50,7,100,3d/3d-assets/avatar-components/hair
https://stylebywale.gumroad.com/l/ittfx,ittfx,"Here's The ""Close Friends"" List You Said You Wanted (New) ",stylebywale,https://stylebywale.gumroad.com,0.00,True,False,,4,2.8,,2,110,other
https://sukrut.gumroad.com/l/lovwr,lovwr,Amazon Marketplace Emulator,Sukrut Khambete,https://sukrut.gumroad.com,750.00,False,False,,1,5.0,,13,50,audio
https://sukrut.gumroad.com/l/morpass,qplaj,Morphic Fields Pass,Sukrut Khambete,https://sukrut.gumroad.com,0.00,True,False,,20,5.0,,13,31,audio
https://sukrut.gumroad.com/l/wearable,jcldp,Field Activator Wearable ,Sukrut Khambete,https://sukrut.gumroad.com,1250.00,False,False,,0,0.0,,14,51,audio
https://survivingarchitectur.gumroad.com/l/nmytq,nmytq,80 Architectural Textures for Architecture Visualization,Surviving Architecture,https://survivingarchitectur.gumroad.com,9.99,False,True,880,4,5.0,220.00,7,28,design
https://sushiiwolf.gumroad.com/l/AstraMuzzle,luigdu,Astrawolf Muzzle,Sushii_Wolf,https://sushiiwolf.gumroad.com,12.00,False,False,,1,5.0,,,,3d/3d-assets/accessories/masks
https://sushiiwolf.gumroad.com/l/DotterMuzzle,qybpg,D.Otter Muzzle,Sushii_Wolf,https://sushiiwolf.gumroad.com,12.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/masks
https://suxorukov.gumroad.com/l/100QuestionsThatWillTransformYourEveningsWithYourChild,beaioq,100 Questions That Will Transform Your Evenings With Your Child ,Сулейман Сухоруков,https://suxorukov.gumroad.com,4.99,False,False,,0,0.0,,,,fiction-books
https://suzandigitaldiva.gumroad.com/l/qirvab,qirvab,COLOUR TO CASH COLLECTION - 3000+ COLOURING PAGES,DIGITAL DIVA ESSENTIALS,https://suzandigitaldiva.gumroad.com,37.00,False,False,,0,0.0,,,,fiction-books
https://sweay.gumroad.com/l/ButterflyEarrings,anmlmr,Butterfly Earrings,Swea,https://sweay.gumroad.com,3.00,False,False,,0,0.0,,14,82,3d/3d-assets/accessories/jewelry
https://sweay.gumroad.com/l/CrossEarrings,vhigg,Cross Earrings,Swea,https://sweay.gumroad.com,3.00,False,False,,0,0.0,,14,82,3d/3d-assets/accessories/jewelry
https://sweay.gumroad.com/l/DiamondEarringPack,phvky,DiamondEarringPack,Swea,https://sweay.gumroad.com,13.00,False,False,,0,0.0,,14,82,3d/3d-assets/accessories/jewelry
https://sweay.gumroad.com/l/FlowerRing,ybfhbj,Flower Ring,Swea,https://sweay.gumroad.com,3.00,False,False,,0,0.0,,14,82,3d/3d-assets/accessories/jewelry
https://sweay.gumroad.com/l/LongDiamondEarrings,aistbr,Long Diamond Earrings,Swea,https://sweay.gumroad.com,3.00,False,False,,0,0.0,,14,82,3d/3d-assets/accessories/jewelry
https://sweetwater112.gumroad.com/l/dmwio,dmwio,Rexouium Maw Remastered,Sweetwater,https://sweetwater112.gumroad.com,15.00,False,False,,9,3.9,,25,374,3d/3d-assets/avatar-components/heads
https://sweetwater112.gumroad.com/l/htfai,htfai,Kryphus Maid Dress,Sweetwater,https://sweetwater112.gumroad.com,15.00,False,False,,2,3.5,,25,381,3d/3d-assets/clothing/dresses
https://sweetwater112.gumroad.com/l/kclge,kclge,Canis Maw remastered,Sweetwater,https://sweetwater112.gumroad.com,15.00,False,False,,5,2.6,,25,378,3d/3d-assets/avatar-components/heads
https://sweetwater112.gumroad.com/l/nardo-maw,lqsie,Nardoragon Maw remastered UPDATED For 3.1,Sweetwater,https://sweetwater112.gumroad.com,15.00,False,False,,51,3.8,,25,332,3d/3d-assets
https://sweetwater112.gumroad.com/l/nova-latex,lhphrz,Novabeast Latex Suit,Sweetwater,https://sweetwater112.gumroad.com,10.00,False,False,,6,4.7,,25,377,3d/3d-assets/clothing/bodysuits
https://swiriko.gumroad.com/l/swhc-winterboldhair-1a,jdojk,Winterbold Hairstyle - Aristocrat - VRChat Avatar Hair Asset,Swiri Ko,https://swiriko.gumroad.com,9.99,False,False,,5,5.0,,,,3d/3d-assets/avatar-components/hair
https://swiriko.gumroad.com/l/swhc-winterboldhair-1b,ypngy,Winterbold Hairstyle - Badbold - VRChat Avatar Hair Asset,Swiri Ko,https://swiriko.gumroad.com,9.99,False,False,,1,5.0,,,,3d/3d-assets/avatar-components/hair
https://syncmind.gumroad.com/l/opjznc,opjznc,Reprogram Your Mind — The Secret Key to Manifestation (APP),Sync Mind [BINAURAL BEATS Meditation],https://syncmind.gumroad.com,0.00,True,False,,1,1.0,,5,55,audio
https://syncmind.gumroad.com/l/tqsjv,tqsjv,Reprogram Your Mind — The Secret Key to Manifestation (EXTENDED PACK),Sync Mind [BINAURAL BEATS Meditation],https://syncmind.gumroad.com,68.00,False,False,,13,4.5,,5,43,audio
https://tallguytycoon.gumroad.com/l/Pxkij,Pxkij,CNC Academy Membership (Monthly),Tallguytycoon,https://tallguytycoon.gumroad.com,0.00,True,False,,163,4.5,,6,258,education
https://tallguytycoon.gumroad.com/l/dnbhb,dnbhb,CNC CORE Membership (Yearly),Tallguytycoon,https://tallguytycoon.gumroad.com,1524.00,False,False,,6,5.0,,6,415,3d/3d-assets/3ds-max
https://tallguytycoon.gumroad.com/l/jatqee,jatqee,Strategic Coaching System w/ Actionaire,Tallguytycoon,https://tallguytycoon.gumroad.com,5997.00,False,False,,0,0.0,,7,421,education
https://tallguytycoon.gumroad.com/l/wdwifo,wdwifo,CNC Discord Membership (3 month),Tallguytycoon,https://tallguytycoon.gumroad.com,0.00,True,False,,10,4.8,,6,411,3d/3d-assets/3ds-max
https://tallguytycoon.gumroad.com/l/ytkixf,ytkixf,Book 1-to-1 Call w/Actionaire,Tallguytycoon,https://tallguytycoon.gumroad.com,350.00,False,False,,0,0.0,,7,421,education
https://tangenten.gumroad.com/l/PuppetPinTool,qwqtni,Puppet Pin Tool - DaVinci Resolve,Tangenten,https://tangenten.gumroad.com,49.00,False,False,,26,4.8,,,,films
https://teacakesdesigns.gumroad.com/l/MochiHeadFem,ojdss,Mochi Head Base Fem,Tea Cake,https://teacakesdesigns.gumroad.com,25.00,False,False,,0,0.0,,,,3d/3d-assets/avatar-components/bases
https://teamlo.gumroad.com/l/orotj,orotj,"✨ The HIM Career Starter Toolkit | 5+ Pages of Resume Templates, Externship Tips & Career Guides","Team Lo, LLC",https://teamlo.gumroad.com,39.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/masks
https://tednaiman.gumroad.com/l/satietypercalorie,xnfuzl,Satiety Per Calorie,Ted Naiman,https://tednaiman.gumroad.com,29.00,False,False,,12,4.7,,2,471,fitness-and-health
https://tejujangid.gumroad.com/l/Procreateoilpaintingbrushset,ooazhf,Oil painting brush for procreate,Teju Jangid,https://tejujangid.gumroad.com,15.00,False,True,248,9,5.0,27.56,3,12,drawing-and-painting
https://tejujangid.gumroad.com/l/Thickimpastobrushes,gwrpi,Thick Impasto procreate brushes ,Teju Jangid,https://tejujangid.gumroad.com,19.00,False,True,713,10,5.0,71.30,3,11,drawing-and-painting
https://tekleed.gumroad.com/l/qgvvc,qgvvc,Roblox Ocean System,Tekleed,https://tekleed.gumroad.com,200.00,False,True,14,0,0.0,,,,3d/3d-assets
https://teracarissa.gumroad.com/l/sBSS,sBSS, Lifespirational Audio,Tera Carissa,https://teracarissa.gumroad.com,0.00,True,False,,60,4.9,,11,50,3d
https://theaccountantguy.gumroad.com/l/notionaccountingtoolkit,gdtqz,Ultimate Accounting and Book Keeping Toolkit,Sanat | The Accountant Guy (Finance Products),https://theaccountantguy.gumroad.com,49.00,False,True,92,15,5.0,6.13,37,786,business-and-money/accounting
https://thealg0mist.gumroad.com/l/lbsscalpingstrategy,tlyim,The Easiest Scalping Strategy You Will Ever Trade!,The Alg0mist,https://thealg0mist.gumroad.com,99.00,False,False,,2,5.0,,,,business-and-money
https://thealg0mist.gumroad.com/l/scalpingstrategy,gyxnho,"The only Scalping Strategy you'll ever need! 75% Win Rate, Zero Complexity",The Alg0mist,https://thealg0mist.gumroad.com,89.00,False,False,,2,5.0,,,,business-and-money
https://theancientstore.gumroad.com/l/rtcfqc,rtcfqc,12 Sumerian Codes That Predict Exactly What Happens Next — And When,The Ancient Store,https://theancientstore.gumroad.com,9.99,False,False,,45,4.3,,8,29,3d/3d-assets/3ds-max
https://thearmoredgarage.gumroad.com/l/LMdGL,LMdGL,Armorsmith Designer,The Armored Garage,https://thearmoredgarage.gumroad.com,40.00,False,True,30405,543,4.4,55.99,,,3d/3d-assets/3ds-max
https://thebigdeal.gumroad.com/l/bQSRD,bQSRD,Africa: The Big Deal - Startup Deals Database - Updated Monthly [Individual license],Africa The Big Deal,https://thebigdeal.gumroad.com,0.00,True,False,,53,4.9,,,,business-and-money
https://thebignic.gumroad.com/l/domina,osdwu,DOMINA - A Spectacle of Violence and Greed,Nicholas John Leonhard Gorissen,https://thebignic.gumroad.com,19.99,False,False,,154,4.8,,2,14,gaming
https://thebullrunclub.gumroad.com/l/Bullrunclub,wPIP,The Bullrun Club,The Bullrun Club,https://thebullrunclub.gumroad.com,0.00,True,False,,13,4.9,,5,11,education
https://thecaveoflahmu.gumroad.com/l/crystaltemplechestpiece,mwczuh,Crystal Temple's Chestpiece [For Alber's Draconian],Lahmu The Beast,https://thecaveoflahmu.gumroad.com,17.00,False,False,,0,0.0,,,,3d/3d-assets/accessories
https://thecaveoflahmu.gumroad.com/l/tiamatsregalia,vqqkii,Tiamat's Regalia [For Alber's Draconian],Lahmu The Beast,https://thecaveoflahmu.gumroad.com,15.00,False,False,,2,4.0,,,,3d/3d-assets/accessories
https://thedanishtrader.gumroad.com/l/join,ayiwy,FC 26 Trading Group | 0 to 10M coins,TheDanishTrader,https://thedanishtrader.gumroad.com,0.00,True,False,,27,5.0,,,,gaming
https://thefutbolguru.gumroad.com/l/rpcax,rpcax,What Your Child’s Coach Won’t Tell You,thefutbolguru,https://thefutbolguru.gumroad.com,27.00,False,True,140,0,0.0,,2,14,fitness-and-health
https://thehealthyalert.gumroad.com/l/physiology-driven-fat-loss-protocol,nuyfs,The Physiology-Driven Fat Loss Protocol,The Healthy Alert,https://thehealthyalert.gumroad.com,54.00,False,False,,1,2.0,,,,fitness-and-health
https://themasterslides.gumroad.com/l/researchreport,ptsgee,TMS Research Report,The Master Slides,https://themasterslides.gumroad.com,0.00,True,False,,52,4.8,,27,181,design
https://theneurofactory.gumroad.com/l/bible,rwhaz,The Ancestral Kitchen Bible,The Neuro Factory,https://theneurofactory.gumroad.com,99.99,False,False,,19,4.8,,2,22,3d
https://therealestateschool.gumroad.com/l/monthly,ytuym,Tier 3 Coaching,Real Estate School 2.0,https://therealestateschool.gumroad.com,0.00,True,False,,1,5.0,,,,education
https://thereallblizzy.gumroad.com/l/wtafn,wtafn,Cleansed & Covered,Blizzy,https://thereallblizzy.gumroad.com,40.00,False,False,,36,4.9,,,,3d
https://theworkofrobbell.gumroad.com/l/blood-guts-fire,sWHUs,"Blood, Guts & Fire: The Gospel According to Leviticus",Rob Bell,https://theworkofrobbell.gumroad.com,30.00,False,False,,107,4.8,,13,443,audio
https://theworkofrobbell.gumroad.com/l/burrito,zspyy,Burrito,Rob Bell,https://theworkofrobbell.gumroad.com,20.00,False,False,,4,5.0,,13,546,audio
https://theworkshopwarrior.gumroad.com/l/interior_assets,ppuyg,Interior Assets Vol. 1,Forest Stook,https://theworkshopwarrior.gumroad.com,0.00,True,False,,4,5.0,,3,162,3d/3d-assets/blender
https://thezherkaofficial.gumroad.com/l/DateIQ,xldgf,💎 Secret Society Premium Subscription,Zherka Entertainment Inc.,https://thezherkaofficial.gumroad.com,0.00,True,False,,45,4.9,,2,194,other
https://thezherkaofficial.gumroad.com/l/DateIQBasic,qybqg,🎯 Secret Society Basic Subscription,Zherka Entertainment Inc.,https://thezherkaofficial.gumroad.com,0.00,True,False,,165,4.8,,2,74,3d/3d-assets/3ds-max
https://thezherkaofficial.gumroad.com/l/PsychologyEdition,bhzbz,🧠 Secret Society Psychology Edition Subscription,Zherka Entertainment Inc.,https://thezherkaofficial.gumroad.com,0.00,True,False,,29,4.8,,2,210,3d
https://thine.gumroad.com/l/MuteMask,sbwxal,Mute Mask for Hyenid ,Thine,https://thine.gumroad.com,9.00,False,False,,8,5.0,,4,126,3d/3d-assets/accessories
https://thisnorthernboy.gumroad.com/l/wfwbook,ykxhv,Weird Field World - digital book,Rob Turpin,https://thisnorthernboy.gumroad.com,9.00,False,False,,6,5.0,,,,fiction-books
https://thomasfransson.gumroad.com/l/vwxus,vwxus,Urban Filmic Pack for Canon,Thomas Fransson,https://thomasfransson.gumroad.com,0.00,True,False,,196,4.9,,14,673,photography
https://thomashugofritz.gumroad.com/l/kusamorph,dcnhtq,Kusa Morph VST3/AU,Thomas Fritz,https://thomashugofritz.gumroad.com,70.00,False,False,,0,0.0,,,,audio
https://thorn4.gumroad.com/l/dcwokt,dcwokt,Instinct Series: 1 Lenses (The Amazing Spider-Man),Instinct Store,https://thorn4.gumroad.com,5.00,False,True,8,0,0.0,,,,3d/3d-assets/accessories/wings
https://tiko479.gumroad.com/l/DiamondCrown,jpshl,Diamond Crown of Thorns,Tiko,https://tiko479.gumroad.com,6.99,False,False,,0,0.0,,19,38,3d/3d-assets/accessories/jewelry
https://tiko479.gumroad.com/l/horrormask,akllqu,Horror Mask,Tiko,https://tiko479.gumroad.com,0.99,False,False,,0,0.0,,19,38,3d/3d-assets/accessories/masks
https://tillwoofie.gumroad.com/l/TekJacket-MascCanine,yyqnd,TekJacket - Masc. Canine,Tillwoofie,https://tillwoofie.gumroad.com,15.00,False,True,225,12,5.0,18.75,,,3d/3d-assets/clothing/jackets
